535635624748,56606641183,MELCOINDA,53563.yesa,13/01/2023,http://10.68.35.74:9090/kct/getFoto/535635624748/202010/35979e988ce0b04a6e5e60e7cf6430aa
535635514128,14222810211,HEXING,53563.yesa,03/02/2023,http://10.68.35.74:9090/kct/getFoto/535635514128/202010/8cd0b006a875b3d2bb101f6fb08647cb
535635514845,14222804362,HEXING,53563.yesa,03/02/2023,http://10.68.35.74:9090/kct/getFoto/535635514845/202010/2404a40bfeb243312df38a8e78e1acd1
535635514169,14222810146,HEXING,53563.yesa,03/02/2023,http://10.68.35.74:9090/kct/getFoto/535635514169/202010/3e55773cce70b9411d6e06e45e610862
535635514653,14222804701,HEXING,53563.yesa,03/02/2023,http://10.68.35.74:9090/kct/getFoto/535635514653/202010/6c373fe4fba1f3c0bdefe708c379a4d5
535639994727,86058313551,SMARTMETER,53563.yesa,08/02/2023,http://10.68.35.74:9090/kct/getFoto/535639994727/202010/322b990ab9da8833f05e5c95be2da918
535635804164,45056324739,SANXING,53563.yesa,08/02/2023,http://10.68.35.74:9090/kct/getFoto/535635804164/202010/6a168095d330d4d94e086ceb0f2d7f08
535635767445,45046064858,SANXING,53563.yesa,08/02/2023,http://10.68.35.74:9090/kct/getFoto/535635767445/202010/a79f0315a226082e9c228e76d173b016
535632431924,56700665278,MELCOINDA,53563.yesa,11/04/2023,http://10.68.35.74:9090/kct/getFoto/535632431924/202010/d222c240242bd5b9871bd62a3828ef56
535639670965,32900388565,ITRON,53563.yesa,07/06/2023,http://10.68.35.74:9090/kct/getFoto/535639670965/202010/0c57f82601d9fa17408776b099842456
535639921900,86005645089,SMARTMETER,53563.wendy,21/04/2021,http://10.68.35.74:9090/kct/getFoto/535639921900/202010/62eecd2de329b64a5e0fc028efc6d6a4
535635566383,32113180676,ITRON,53563.wendy,08/06/2021,http://10.68.35.74:9090/kct/getFoto/535635566383/202010/f93879f89863132bd8f54f55775ee171
535635515862,14224904632,HEXING,53563.wendy,19/07/2021,http://10.68.35.74:9090/kct/getFoto/535635515862/202010/6d6d2746fd081d7c53acd8d1d1f73469
535639882638,32023361044,ITRON,53563.wendy,03/09/2021,http://10.68.35.74:9090/kct/getFoto/535639882638/202010/871f57aa9da3413b2e61437c9f7e9da1
535639700521,01115536334,ACTARIS,53563.wendy,17/11/2022,http://10.68.35.74:9090/kct/getFoto/535639700521/202010/309f282f650e6c9129d87caa54c46527
535632427276,14254695076,HEXING,53563.wendy,06/12/2022,http://10.68.35.74:9090/kct/getFoto/535632427276/202010/c5f39fb4e68abb3e0e3222a2d3ea81ee
535639898154,86058254771,SMARTMETER,53563.wendy,02/01/2023,http://10.68.35.74:9090/kct/getFoto/535639898154/202010/7243b9eba2b9543b4e0b27738c0358cf
535639751408,01109691632,ACTARIS,53563.wendy,03/01/2023,http://10.68.35.74:9090/kct/getFoto/535639751408/202010/d4ae36de58075507b8053e21677f67e9
535639752036,01111003339,ACTARIS,53563.wendy,03/01/2023,http://10.68.35.74:9090/kct/getFoto/535639752036/202010/b13a1135cb21cb46617786828575968b
535639751503,01111017701,ACTARIS,53563.wendy,03/01/2023,http://10.68.35.74:9090/kct/getFoto/535639751503/202010/8348d7b47cef56483e3f8a58c206e94d
535639751950,01111056451,ACTARIS,53563.wendy,03/01/2023,http://10.68.35.74:9090/kct/getFoto/535639751950/202010/f9fd8e9ab9cd67a00571c7d485367fce
535639752348,01110977400,ACTARIS,53563.wendy,03/01/2023,http://10.68.35.74:9090/kct/getFoto/535639752348/202010/45c9c7a0a4f422d58a1f4a6f09c6e105
535639751338,01111063457,ACTARIS,53563.wendy,03/01/2023,http://10.68.35.74:9090/kct/getFoto/535639751338/202010/93e4155a6656071e55db634e38f55e86
535639752123,01111053532,ACTARIS,53563.wendy,03/01/2023,http://10.68.35.74:9090/kct/getFoto/535639752123/202010/c5cb7b4e143cdd5cd14135152fff31b0
535635527003,14232239526,HEXING,53563.wendy,04/01/2023,http://10.68.35.74:9090/kct/getFoto/535635527003/202010/e52149ed67c46eecd125c13a023a08f9
535632422059,86037537353,SMARTMETER,53563.wendy,04/01/2023,http://10.68.35.74:9090/kct/getFoto/535632422059/202010/a2e2d60a222e6d43d0cadc8d77103603
535639057090,56806353233,MELCOINDA,53563.wendy,05/01/2023,http://10.68.35.74:9090/kct/getFoto/535639057090/202010/2b952cc0776ad80e0033323f6fb6cc8d
535639612336,45056154722,SANXING,53563.wendy,05/01/2023,http://10.68.35.74:9090/kct/getFoto/535639612336/202010/b62907ea71d5c905aad88972b739a9bc
535639968823,14220139167,HEXING,53563.wendy,05/01/2023,http://10.68.35.74:9090/kct/getFoto/535639968823/202010/534400b64b04f67e8ba5f60291c488a9
535635760861,45045021701,SANXING,53563.wendy,05/01/2023,http://10.68.35.74:9090/kct/getFoto/535635760861/202010/f5f385381215fe6923e08cb7c1438b40
535639918213,32167823924,ITRON,53563.wendy,05/01/2023,http://10.68.35.74:9090/kct/getFoto/535639918213/202010/b438dd193ae4629c1ec7676ce1efcf73
535635805619,45056302008,SANXING,53563.wendy,08/02/2023,http://10.68.35.74:9090/kct/getFoto/535635805619/202010/a8ea09f195afa4b7db8e54df257746d6
535635720761,86049596132,SMARTMETER,53563.wendy,08/02/2023,http://10.68.35.74:9090/kct/getFoto/535635720761/202010/33069dbf026f34c869d516552b1c6b26
535635639211,32126126187,ITRON,53563.wendy,07/03/2023,http://10.68.35.74:9090/kct/getFoto/535635639211/202010/4fcfbd32c151c85be0c8873ddad10a1d
535639880115,32023382149,ITRON,53563.wendy,12/06/2023,http://10.68.35.74:9090/kct/getFoto/535639880115/202010/9eb72d8fbf2d4e695bc701f97d518c1e
535635794390,60015276565,FUJI,53563.wendy,12/06/2023,http://10.68.35.74:9090/kct/getFoto/535635794390/202010/ae4a679e7d96245cc9a8b96e9cf28c5e
535639801882,32000111867,ITRON,53563.WAJI,04/08/2022,http://10.68.35.74:9090/kct/getFoto/535639801882/202010/5ca0694d0f5e99a0bbfd3deeab52e18c
535639801890,32000107923,ITRON,53563.WAJI,04/08/2022,http://10.68.35.74:9090/kct/getFoto/535639801890/202010/7f4994ff89ee9965caab1e944296d50a
535639801874,32000108905,ITRON,53563.WAJI,04/08/2022,http://10.68.35.74:9090/kct/getFoto/535639801874/202010/e4c5b9d1bb30cba42370f4941e8d4b68
535639801825,32000108285,ITRON,53563.WAJI,04/08/2022,http://10.68.35.74:9090/kct/getFoto/535639801825/202010/44ca19b61b6cbbe6d1eb8d5a40b2ef55
535639930126,32027146805,ITRON,53563.WAJI,04/08/2022,http://10.68.35.74:9090/kct/getFoto/535639930126/202010/e6c002b40250dbad157b67e98601d36b
535639800968,01119095881,ACTARIS,53563.wahyumardani,16/04/2021,http://10.68.35.74:9090/kct/getFoto/535639800968/202010/6b0f1ae4a99a7a5a0be045123042c861
535635530997,86050542298,SMARTMETER,53563.wahyumardani,21/05/2021,http://10.68.35.74:9090/kct/getFoto/535635530997/202010/9342224054351eefd0154e7ce92078aa
535635757998,45045009508,SANXING,53563.wahyumardani,10/06/2021,http://10.68.35.74:9090/kct/getFoto/535635757998/202010/597ba755cf98beff4510adb126f49e3e
535639882612,32023334256,ITRON,53563.wahyumardani,12/07/2021,http://10.68.35.74:9090/kct/getFoto/535639882612/202010/3aac81468d96ff5fcc02415e653b7463
535635701638,56800132534,MELCOINDA,53563.wahyumardani,09/08/2021,http://10.68.35.74:9090/kct/getFoto/535635701638/202010/56d50aa077765f8e3e7b0044f5a81588
535632541045,14237566626,HEXING,53563.wahyumardani,13/08/2021,http://10.68.35.74:9090/kct/getFoto/535632541045/202010/d8612ec314b3468d0145140384c3cea2
535635671028,45025135521,SANXING,53563.wahyumardani,18/08/2021,http://10.68.35.74:9090/kct/getFoto/535635671028/202010/685ce62c4e2313a43d69f929aa5ec4b7
535632389952,56800135115,SMARTMETER,53563.wahyumardani,08/09/2021,http://10.68.35.74:9090/kct/getFoto/535632389952/202010/6aa154bc902604a43de091429754b8d3
535639887776,14281214511,HEXING,53563.wahyumardani,14/12/2021,
535639962151,14211504601,HEXING,53563.wahyumardani,09/02/2022,http://10.68.35.74:9090/kct/getFoto/535639962151/202010/dd6158f611b01a7255a22a321b2124e4
535635646652,56701765739,MELCOINDA,53563.wahyumardani,11/10/2022,http://10.68.35.74:9090/kct/getFoto/535635646652/202010/1b040fbe1af0f64227f0c90dd8be2f4b
535639726245,01328429996,ACTARIS,53563.wahyumardani,13/10/2022,http://10.68.35.74:9090/kct/getFoto/535639726245/202010/20f0c2b494d13aef81046a97576ae781
535633005738,32150372376,ITRON,53563.wahyumardani,02/11/2022,http://10.68.35.74:9090/kct/getFoto/535633005738/202010/b06331fe37152f7a3e20f2ac477efe45
535639942983,32153649945,ITRON,53563.wahyumardani,15/11/2022,http://10.68.35.74:9090/kct/getFoto/535639942983/202010/1db3611ef35868384b3d6b0632a42294
535635673288,60010572752,FUJI,53563.wahyumardani,16/11/2022,http://10.68.35.74:9090/kct/getFoto/535635673288/202010/ed8666d6ce0001932c7a6d1714835baf
535635673262,60010572729,FUJI,53563.wahyumardani,16/11/2022,http://10.68.35.74:9090/kct/getFoto/535635673262/202010/020acfd47b30e826470d9ccbab57f5d0
535635576516,32115112255,ITRON,53563.wahyumardani,27/11/2022,http://10.68.35.74:9090/kct/getFoto/535635576516/202010/c2f440f9aa90969f100950801274552d
535639944556,60001890445,FUJI,53563.wahyumardani,06/12/2022,http://10.68.35.74:9090/kct/getFoto/535639944556/202010/f52224b2849a5f171c96bd33e6e673f0
535639751217,01111015101,ACTARIS,53563.wahyumardani,06/12/2022,http://10.68.35.74:9090/kct/getFoto/535639751217/202010/02972d71b136a27d25b7869301f7f38d
535635682747,86030820509,SMARTMETER,53563.wahyumardani,06/12/2022,http://10.68.35.74:9090/kct/getFoto/535635682747/202010/fd46e4796bce6c15d3df202ce91853a9
535635536719,14234185172,HEXING,53563.wahyumardani,09/12/2022,http://10.68.35.74:9090/kct/getFoto/535635536719/202010/e3f454c74dcd738958806a40c3ec6a34
535635671044,45025110193,SANXING,53563.wahyumardani,09/12/2022,http://10.68.35.74:9090/kct/getFoto/535635671044/202010/aa0c9d46585734f7bcf7c15f0261a5ce
535639795054,01104668098,ACTARIS,53563.wahyumardani,09/12/2022,http://10.68.35.74:9090/kct/getFoto/535639795054/202010/a3d80fad85302848d183b9f354284351
535639741189,45056265726,SANXING,53563.wahyumardani,04/01/2023,http://10.68.35.74:9090/kct/getFoto/535639741189/202010/5c0add03bac4acae0d45a0a947859ed7
535639377553,01115536375,ACTARIS,53563.wahyumardani,09/01/2023,http://10.68.35.74:9090/kct/getFoto/535639377553/202010/2920f23396b104b32c02e4b77240ca7a
535631042284,86002295201,SMARTMETER,53563.wahyumardani,11/01/2023,http://10.68.35.74:9090/kct/getFoto/535631042284/202010/66397d6abb7eb686e4c79c34244a4be6
535639689575,32115184775,ITRON,53563.wahyumardani,03/03/2023,http://10.68.35.74:9090/kct/getFoto/535639689575/202010/4c103f9347326aecc320a6aa208d9e86
535639977152,14221910277,HEXING,53563.wahyumardani,07/03/2023,http://10.68.35.74:9090/kct/getFoto/535639977152/202010/8dd2b89460a7006117afb64bfa9b3286
535635588498,56600455200,MELCOINDA,53563.wahyumardani,11/04/2023,http://10.68.35.74:9090/kct/getFoto/535635588498/202010/24a6c79c59c3af81746b8d6c6cbbd538
535630307591,32124686240,ITRON,53563.wahyumardani,07/06/2023,http://10.68.35.74:9090/kct/getFoto/535630307591/202010/361cb5d2ca745ecde1b112e40939faf5
535639642054,14238347927,HEXING,53563.wahyumardani,12/06/2023,http://10.68.35.74:9090/kct/getFoto/535639642054/202010/d76cbec86a9fd73fd797d1adb1b9ad2a
535635796041,60015242633,FUJI,53563.wahyumardani,12/06/2023,http://10.68.35.74:9090/kct/getFoto/535635796041/202010/35cc25a5b461b84684be84b6135f5ecf
535635545590,14234258995,HEXING,53563.wahyudin,18/05/2021,http://10.68.35.74:9090/kct/getFoto/535635545590/202010/98d554da1d721f0bc1ec5c5d23ce4279
535635686164,86040896697,SMARTMETER,53563.wahyudin,11/06/2021,http://10.68.35.74:9090/kct/getFoto/535635686164/202010/0220818d817d68273e7d93dd86e337cf
535635644322,56606567842,MELCOINDA,53563.wahyudin,05/12/2022,http://10.68.35.74:9090/kct/getFoto/535635644322/202010/ef09145677f4700cef5be47abe02b037
535639989969,14221803332,HEXING,53563.wahyudin,11/01/2023,http://10.68.35.74:9090/kct/getFoto/535639989969/202010/1a63559d47a054fb859f37c77bda0e21
535639981713,45017437711,SANXING,53563.wahyudin,03/03/2023,http://10.68.35.74:9090/kct/getFoto/535639981713/202010/2e2d70b8fab1b03b09c8f4515b6957c1
535639498727,56600408365,MELCOINDA,53563.wahyudin,07/03/2023,http://10.68.35.74:9090/kct/getFoto/535639498727/202010/655691a9262db728a9d4f09ebc10d6d4
535635705071,56800167829,MELCOINDA,53563.wahyudin,08/06/2023,http://10.68.35.74:9090/kct/getFoto/535635705071/202010/e96b512039c04261ad918d241fceaea4
535635738499,32149948955,ITRON,53563.uushidayat,09/06/2021,http://10.68.35.74:9090/kct/getFoto/535635738499/202010/5a61c6ebadd945b09c58fd8cc401a41e
535639961540,14211738332,HEXING,53563.uushidayat,14/06/2021,http://10.68.35.74:9090/kct/getFoto/535639961540/202010/1f9a98179f2e93abfee4ec2a81531933
535639718814,01328344096,ACTARIS,53563.uushidayat,04/08/2021,http://10.68.35.74:9090/kct/getFoto/535639718814/202010/ac97f49877ec30f7a2808e2e7f33b5b2
535634472485,32023388542,ITRON,53563.uushidayat,16/11/2022,http://10.68.35.74:9090/kct/getFoto/535634472485/202010/faf905188b3f0b4b3fcb4d8336acfe43
535635589579,32117047004,ITRON,53563.uushidayat,08/12/2022,http://10.68.35.74:9090/kct/getFoto/535635589579/202010/af00eed222e722c4cfb308e648268259
535635511607,14221855597,HEXING,53563.uushidayat,09/12/2022,http://10.68.35.74:9090/kct/getFoto/535635511607/202010/92d4613041834c648f5c4d9d9f94543a
535633460221,86065399460,SMARTMETER,53563.uushidayat,09/01/2023,http://10.68.35.74:9090/kct/getFoto/535633460221/202010/a108740b03ecdd1a3e683ad25188214d
535639879252,32022283389,ITRON,53563.uushidayat,10/01/2023,http://10.68.35.74:9090/kct/getFoto/535639879252/202010/7599bfc693556339a00c5631e5439bf0
535635514376,14222102080,HEXING,53563.uushidayat,10/01/2023,http://10.68.35.74:9090/kct/getFoto/535635514376/202010/f4937b2ebface6d7b5c489036b4a7e8e
535635578897,32115236930,ITRON,53563.uushidayat,13/01/2023,http://10.68.35.74:9090/kct/getFoto/535635578897/202010/5380cfd96aee79cf05ccd3756681c69a
535633057832,32167323552,ITRON,53563.uushidayat,13/01/2023,http://10.68.35.74:9090/kct/getFoto/535633057832/202010/5b63347fc431754269000d9820afb7a5
535639950450,60002882227,FUJI,53563.uushidayat,13/01/2023,http://10.68.35.74:9090/kct/getFoto/535639950450/202010/54e4eeff178a660b322ed46c13670d54
535635712414,56803171653,MELCOINDA,53563.uushidayat,13/01/2023,http://10.68.35.74:9090/kct/getFoto/535635712414/202010/300f87029390897f6c7dbb3b011dd70a
535639790858,01117808277,ACTARIS,53563.uushidayat,06/02/2023,http://10.68.35.74:9090/kct/getFoto/535639790858/202010/2700002d2df3cd62659916418f920cfa
535639789989,01117808939,ACTARIS,53563.uushidayat,06/02/2023,http://10.68.35.74:9090/kct/getFoto/535639789989/202010/1e78e460ad4f472bd5eb17f709b0b293
535639791487,01117808921,ACTARIS,53563.uushidayat,06/02/2023,http://10.68.35.74:9090/kct/getFoto/535639791487/202010/7b84c0e54442d9dfd015c9b8c3b718cc
535639789997,01117808913,ACTARIS,53563.uushidayat,06/02/2023,http://10.68.35.74:9090/kct/getFoto/535639789997/202010/bb19d5254aa0658df8f8b69594683c6d
535639790987,01117808889,ACTARIS,53563.uushidayat,06/02/2023,http://10.68.35.74:9090/kct/getFoto/535639790987/202010/a77aaa3101c60b80f97a98f67b9dc8a7
535639793154,01115508226,ACTARIS,53563.uushidayat,06/02/2023,http://10.68.35.74:9090/kct/getFoto/535639793154/202010/c05b46342352f2f67b1061b7613760c5
535639790116,01117808236,ACTARIS,53563.uushidayat,08/02/2023,http://10.68.35.74:9090/kct/getFoto/535639790116/202010/0e98cb77d7bc38686ea740569c9f9acb
535639790094,01117808210,ACTARIS,53563.uushidayat,08/02/2023,http://10.68.35.74:9090/kct/getFoto/535639790094/202010/30a976109e1359b5efadfd5fdc5968ea
535639790011,01117810414,ACTARIS,53563.uushidayat,02/03/2023,http://10.68.35.74:9090/kct/getFoto/535639790011/202010/337dad39b6d704f12a0930d5d7c33d9f
535639881287,32023338588,ITRON,53563.uushidayat,08/03/2023,http://10.68.35.74:9090/kct/getFoto/535639881287/202010/2b17dd593dd249e9df097b7704c87ff1
535639816003,32001795619,ITRON,53563.uushidayat,09/06/2023,http://10.68.35.74:9090/kct/getFoto/535639816003/202010/43d06f0d8a3538098ad47d629d42735e
535635593660,56600401840,MELCOINDA,53563.TONI1,17/11/2022,http://10.68.35.74:9090/kct/getFoto/535635593660/202010/b259056443446bbd89e0f0a5edc161b0
535639920836,86003708608,SMARTMETER,53563.TONI1,18/11/2022,http://10.68.35.74:9090/kct/getFoto/535639920836/202010/d56eb2034045f45bf405424e841d7989
535639909195,14342718625,HEXING,53563.TONI1,18/11/2022,http://10.68.35.74:9090/kct/getFoto/535639909195/202010/d61daaa663642960b51de0eb74dc1aa7
535635567394,32113356730,ITRON,53563.TONI1,08/12/2022,http://10.68.35.74:9090/kct/getFoto/535635567394/202010/03efc30bba9b6c8a72a9fc32a05bc953
535635588991,32117046493,ITRON,53563.TONI1,08/12/2022,http://10.68.35.74:9090/kct/getFoto/535635588991/202010/88a315d25c55bdb9c384af4f5711f6bb
535635559252,14248122773,HEXING,53563.TONI1,06/01/2023,http://10.68.35.74:9090/kct/getFoto/535635559252/202010/cf2d96824e4f4bf577a28e50305d0ec1
535635744225,45045011322,SANXING,53563.TONI1,11/01/2023,http://10.68.35.74:9090/kct/getFoto/535635744225/202010/934255572c11533138d214d27bdc6f02
535632199723,32156839709,ITRON,53563.TONI1,06/03/2023,http://10.68.35.74:9090/kct/getFoto/535632199723/202010/da92ccae30e57de81b10b51f87236283
535635756476,56900903636,MELCOINDA,53563.TONI1,11/04/2023,http://10.68.35.74:9090/kct/getFoto/535635756476/202010/686ebadec1adf93faf99296b08a99abd
535716046073,14260404604,HEXING,53563.TONI1,06/06/2023,http://10.68.35.74:9090/kct/getFoto/535716046073/202010/c4c6a39f73b84f2f028e637d92b0b21a
535635575514,32114368718,ITRON,53563.TONI1,08/06/2023,http://10.68.35.74:9090/kct/getFoto/535635575514/202010/3332939785c973e2616d3e99b4e82ae6
535639915216,32168096983,ITRON,53563.toni,10/09/2021,http://10.68.35.74:9090/kct/getFoto/535639915216/202010/35c6ea730202bb12e9904cdb61d35018
535639800935,01119095899,ACTARIS,53563.toni,18/01/2022,http://10.68.35.74:9090/kct/getFoto/535639800935/202010/c8a80c4ff2df543aa8d81e1272e61239
535635615542,56604786410,MELCOINDA,53563.toni,18/01/2022,http://10.68.35.74:9090/kct/getFoto/535635615542/202010/d8579eefb1733367c865c3236e2fe6c4
535639908056,14336377636,HEXING,53563.TEDI,02/08/2022,http://10.68.35.74:9090/kct/getFoto/535639908056/202010/a9dd4e39251d1587ed5d99cd9d1112d4
535639907096,86001103828,SMARTMETER,53563.TEDI,02/08/2022,http://10.68.35.74:9090/kct/getFoto/535639907096/202010/b5b4d1937e61705464adc10bb409636a
535639906986,86001101988,SMARTMETER,53563.TEDI,02/08/2022,http://10.68.35.74:9090/kct/getFoto/535639906986/202010/ac6e6998cec0b07ad11e69ab3269dc9e
535639910653,86002319340,SMARTMETER,53563.TEDI,02/08/2022,http://10.68.35.74:9090/kct/getFoto/535639910653/202010/8836b78913fa680a3118a9d3f786a5f5
535639921281,86003670071,SMARTMETER,53563.supriatna,17/05/2021,http://10.68.35.74:9090/kct/getFoto/535639921281/202010/7bd4114a32bbb74bae1b603118b542fb
535639803534,32000152721,ITRON,53563.supriatna,09/08/2021,http://10.68.35.74:9090/kct/getFoto/535639803534/202010/a834238f680a4bb0db947484c6266d55
535635757383,45045142986,SANXING,53563.supriatna,08/09/2021,http://10.68.35.74:9090/kct/getFoto/535635757383/202010/23d8022045f7249bb8ca26b1e22bd07f
535635804986,32176699711,ITRON,53563.supriatna,11/10/2022,http://10.68.35.74:9090/kct/getFoto/535635804986/202010/a4fc6d3a6a47be62f5cb4a7eb6c7184e
535635779613,32164936489,ITRON,53563.supriatna,11/10/2022,http://10.68.35.74:9090/kct/getFoto/535635779613/202010/efd9547c079733c0ff9235613a128271
535632006655,86042689488,SMARTMETER,53563.supriatna,16/11/2022,http://10.68.35.74:9090/kct/getFoto/535632006655/202010/c27d37e5cdcfe53204e4be84485ef45c
535639897057,45053681917,SANXING,53563.supriatna,17/11/2022,http://10.68.35.74:9090/kct/getFoto/535639897057/202010/76dcda58ce734b0155c42556fe3c3aad
535635797690,60015505070,FUJI,53563.supriatna,18/11/2022,http://10.68.35.74:9090/kct/getFoto/535635797690/202010/7de1479bc879b1c4dc5b8086889493f9
535635718625,56802262701,MELCOINDA,53563.supriatna,09/01/2023,http://10.68.35.74:9090/kct/getFoto/535635718625/202010/c4c785ebb238b837f42b033e11ccb618
535639963337,14212979422,HEXING,53563.supriatna,10/01/2023,http://10.68.35.74:9090/kct/getFoto/535639963337/202010/24cc75a9d753c727829186034c1c14d7
535639896238,22130937034,STAR,53563.supriatna,10/01/2023,http://10.68.35.74:9090/kct/getFoto/535639896238/202010/c993e5bfaaf8ba741f10c2c82ff5f7d0
535635797397,60015277738,SMARTMETER,53563.supriatna,03/02/2023,http://10.68.35.74:9090/kct/getFoto/535635797397/202010/097925117b581b868ecc93ca6bac310a
535639833619,32008244876,ITRON,53563.supriatna,11/04/2023,http://10.68.35.74:9090/kct/getFoto/535639833619/202010/41af0a9924ca03e836e4447966c648f6
535639950667,60002885493,FUJI,53563.supriatna,06/06/2023,http://10.68.35.74:9090/kct/getFoto/535639950667/202010/59e213c11f20539db233df5169f7489d
535639709713,01327621833,ACTARIS,53563.subarkah,20/04/2021,http://10.68.35.74:9090/kct/getFoto/535639709713/202010/f7126faa7da336e64eddc00a71cc8cdb
535635802837,32176027921,ITRON,53563.subarkah,06/05/2021,http://10.68.35.74:9090/kct/getFoto/535635802837/202010/ead7b529aefdefe4a95e72958d15e721
535635540095,14234180611,HEXING,53563.subarkah,19/05/2021,http://10.68.35.74:9090/kct/getFoto/535635540095/202010/226124055b8c92ca85ce95ef31e83622
535635609439,56604786006,MELCOINDA,53563.subarkah,03/12/2021,http://10.68.35.74:9090/kct/getFoto/535635609439/202010/e1aa443a4134175bf0b292309c23b844
535635609454,56604743627,MELCOINDA,53563.subarkah,03/12/2021,http://10.68.35.74:9090/kct/getFoto/535635609454/202010/a49fa0c90124dd66aaa1cffd4d97723f
